window1,topic1,topic1_words,window2,successors,successors_words,successors_similarities,coverage_forward,coverage_backward,coverage_sum_forward,coverage_sum_backward,relation,topics_from,topics_from_words,topic_to,topic_to_words,antecedents_similarities
71,0.0,"['border', 'promise', 'president', 'secure', 'day', 'illegal', 'trump', 'donald', 'first', 'american']",72,"[0, 8]","[['illegal', 'law', 'border', 'judge', 'deport', 'alien', 'constitution', 'donald', 'trump', 'ice'], ['day', 'chaos', 'first', 'donald', 'trump', 'administration', 'corruption', 'people', 'president', 'office']]","[0.794, 0.829]","[0.405, 0.429]","[0.332, 1.171]",0.834,1.503,unclear,,,,,
71,1.0,"['tax', 'budget', 'cut', 'musk', 'government', 'donald', 'spending', 'trump', 'billion', 'doge']",72,[2],"[['budget', 'tax', 'cut', 'donald', 'trump', 'spending', 'president', 'billion', 'american', 'proposal']]",[0.973],[0.698],[0.829],0.698,0.829,continued,,,,,
71,2.0,"['tariff', 'economy', 'donald', 'trump', 'price', 'business', 'cost', 'trade', 'recession', 'gdp']",72,[1],"[['tariff', 'donald', 'trump', 'economy', 'price', 'business', 'cost', 'president', 'trade', 'recession']]",[0.995],[0.901],[0.815],0.901,0.815,continued,,,,,
71,3.0,"['health', 'mental', 'research', 'cancer', 'care', 'funding', 'cut', 'child', 'kid', 'school']",72,[15],"[['health', 'mental', 'research', 'funding', 'institutes', 'school', 'cut', 'cancer', 'grant', 'of']]",[0.971],[0.651],[1.681],0.651,1.681,continued,,,,,
71,4.0,"['judge', 'deport', 'illegal', 'process', 'due', 'court', 'law', 'deportation', 'citizen', 'ice']",72,[0],"[['illegal', 'law', 'border', 'judge', 'deport', 'alien', 'constitution', 'donald', 'trump', 'ice']]",[0.975],[0.898],[0.504],0.898,0.504,continued,,,,,
71,5.0,"['china', 'hegseth', 'security', 'waltz', 'military', 'pete', 'national', 'defense', 'johnson', 'mike']",72,"[9, 22]","[['hegseth', 'waltz', 'pete', 'mike', 'johnson', 'security', 'defense', 'nations', 'military', 'national'], ['china', 'communist', 'chinese', 'taiwan', 'party', 'states', 'america', 'united', 'global', 'pacific']]","[0.924, 0.817]","[0.518, 0.332]","[0.785, 1.042]",0.85,1.827,split,,,,,
71,6.0,"['honor', 'sacrifice', 'military', 'veteran', 'vietnam', 'service', 'month', 'serve', 'appreciation', 'vietnamese']",72,[12],"[['military', 'month', 'honor', 'sacrifice', 'serve', 'service', 'appreciation', 'veteran', 'man', 'woman']]",[0.968],[0.639],[0.944],0.639,0.944,continued,,,,,
71,7.0,"['medicaid', 'cut', 'care', 'health', 'republicans', 'million', 'republican', 'medicare', 'healthcare', 'budget']",72,[3],"[['medicaid', 'cut', 'care', 'health', 'republicans', 'snap', 'republican', 'million', 'food', 'people']]",[0.994],[0.933],[0.669],0.933,0.669,continued,,,,,
71,8.0,"['israel', 'jewish', 'antisemitism', 'hostage', 'hamas', 'must', 'iran', 'independence', 'terrorist', 'hold']",72,[4],"[['jewish', 'israel', 'antisemitism', 'iran', 'hamas', 'hostage', 'terrorist', 'ally', 'must', 'gaza']]",[0.979],[0.717],[0.571],0.717,0.571,continued,,,,,
71,9.0,"['prayer', 'god', 'pray', 'nation', 'national', 'bless', 'nationaldayofprayer', 'faith', 'day', 'may']",72,[5],"[['prayer', 'god', 'pray', 'nation', 'national', 'faith', 'day', 'nationaldayofprayer', 'bless', 'may']]",[0.996],[0.916],[0.815],0.916,0.815,continued,,,,,
71,10.0,"['worker', 'union', 'labor', 'fight', 'wage', 'internationalworkersday', 'workplace', 'right', 'condition', 'safe']",72,[10],"[['worker', 'union', 'labor', 'wage', 'internationalworkersday', 'federal', 'fight', 'stand', 'fair', 'employee']]",[0.975],[0.896],[0.902],0.896,0.902,continued,,,,,
71,11.0,"['tune', 'live', 'watch', 'join', 'youtube', 'talk', 'podcast', 'first', 'day', 'morning']",72,[30],"[['tune', 'watch', 'live', 'si', 'full', 'youtu', 'youtube', 'join', 'remark', 'newsmax']]",[0.906],[0.597],[1.291],0.597,1.291,continued,,,,,
71,12.0,"['take', 'online', 'act', 'victim', 'deepfake', 'image', 'ai', 'pass', 'protect', 'desk']",72,[],[],[],[],[],0.0,0.0,disappeared,,,,,
71,13.0,"['ukraine', 'vladimir', 'putin', 'russia', 'peace', 'mineral', 'war', 'russian', 'deal', 'agreement']",72,[18],"[['ukraine', 'vladimir', 'mineral', 'peace', 'putin', 'russia', 'agreement', 'deal', 'partnership', 'war']]",[0.98],[0.946],[1.165],0.946,1.165,continued,,,,,
71,14.0,"['student', 'school', 'great', 'high', 'leader', 'team', 'community', 'celebrate', 'host', 'university']",72,[13],"[['school', 'student', 'great', 'community', 'team', 'attend', 'event', 'meet', 'annual', 'honor']]",[0.984],[0.895],[0.79],0.895,0.79,continued,,,,,
71,15.0,"['california', 'vehicle', 'mandate', 'biden', 'joe', 'air', 'emission', 'ev', 'vote', 'standard']",72,[16],"[['california', 'vehicle', 'mandate', 'biden', 'joe', 'standard', 'emission', 'vote', 'air', 'ev']]",[0.997],[0.951],[0.99],0.951,0.99,continued,,,,,
71,16.0,"['art', 'competition', 'congressional', 'winner', 'artwork', 'piece', 'high', 'school', 'year', 'artist']",72,[11],"[['art', 'competition', 'winner', 'congressional', 'year', 'piece', 'artist', 'congratulation', 'capitol', 'artwork']]",[0.992],[0.902],[0.719],0.902,0.719,continued,,,,,
71,17.0,"['farm', 'farmer', 'agriculture', 'ag', 'crop', 'great', 'rancher', 'insurance', 'bill', 'rural']",72,[14],"[['farm', 'farmer', 'insurance', 'texas', 'agriculture', 'rancher', 'producer', 'meet', 'discuss', 'ag']]",[0.982],[0.833],[0.647],0.833,0.647,continued,,,,,
71,18.0,"['emergency', 'wildfire', 'management', 'weather', 'disaster', 'agency', 'storm', 'severe', 'fire', 'federal']",72,[24],"[['emergency', 'hurricane', 'wildfire', 'weather', 'season', 'management', 'disaster', 'preparedness', 'agency', 'fire']]",[0.985],[0.925],[1.088],0.925,1.088,continued,,,,,
71,19.0,"['chaos', 'day', 'donald', 'trump', 'first', 'administration', 'cruelty', 'back', 'people', 'fight']",72,[8],"[['day', 'chaos', 'first', 'donald', 'trump', 'administration', 'corruption', 'people', 'president', 'office']]",[0.984],[0.974],[0.5],0.974,0.5,unclear,,,,,
71,20.0,"['equalityact', 'equality', 'lgbtq', 'equalitycaucus', 'discrimination', 'lgbtqi', 'right', 'reintroduce', 'protection', 'law']",72,[],[],[],[],[],0.0,0.0,disappeared,,,,,
71,21.0,"['aanhpi', 'asian', 'heritage', 'month', 'pacific', 'islander', 'native', 'hawaiian', 'contribution', 'celebrate']",72,[19],"[['aanhpi', 'asian', 'pacific', 'islander', 'month', 'heritage', 'native', 'hawaiian', 'contribution', 'celebrate']]",[0.995],[0.932],[0.821],0.932,0.821,continued,,,,,
71,22.0,"['fentanyl', 'awareness', 'drug', 'nationalfentanylawarenessday', 'deadly', 'national', 'crisis', 'day', 'epidemic', 'fentanylawarenessday']",72,[28],"[['fentanyl', 'drug', 'cartel', 'large', 'agpambondi', 'deadly', 'seizure', 'bust', 'flow', 'wire']]",[0.942],[0.943],[1.138],0.943,1.138,continued,,,,,
71,23.0,"['energy', 'oil', 'gas', 'unleash', 'american', 'drill', 'dominance', 'nuclear', 'power', 'production']",72,[20],"[['energy', 'power', 'nuclear', 'coal', 'grid', 'biofuel', 'wind', 'renewable', 'american', 'dominance']]",[0.943],[0.857],[0.741],0.857,0.741,continued,,,,,
71,24.0,"['investment', 'manufacturing', 'president', 'american', 'job', 'invest', 'trump', 'manufacture', 'donald', 'tennessee']",72,[],[],[],[],[],0.0,0.0,disappeared,,,,,
71,25.0,"['transportgop', 'transportation', 'highway', 'transit', 'infrastructure', 'today', 'road', 'rail', 'uscg', 'bill']",72,[],[],[],[],[],0.0,0.0,disappeared,,,,,
71,26.0,"['social', 'security', 'benefit', 'earn', 'senior', 'office', 'bisignano', 'elon', 'hard', 'administration']",72,[25],"[['social', 'security', 'bisignano', 'frank', 'benefit', 'doge', 'vote', 'senior', 'ssa', 'elon']]",[0.948],[0.82],[0.746],0.82,0.746,continued,,,,,
71,27.0,"['pray', 'family', 'chatham', 'tragic', 'thought', 'injure', 'tragedy', 'crash', 'community', 'heart']",72,[],[],[],[],[],0.0,0.0,disappeared,,,,,
72,0.0,"['illegal', 'law', 'border', 'judge', 'deport', 'alien', 'constitution', 'donald', 'trump', 'ice']",73,[0],"[['illegal', 'law', 'investigation', 'border', 'donald', 'trump', 'bureau', 'criminal', 'immigration', 'of']]",[0.972],[0.889],[0.625],0.889,0.625,continued,,,,,
72,1.0,"['tariff', 'donald', 'trump', 'economy', 'price', 'business', 'cost', 'president', 'trade', 'recession']",73,[17],"[['tariff', 'price', 'donald', 'trump', 'business', 'trade', 'port', 'economy', 'cost', 'chaotic']]",[0.96],[0.741],[2.627],0.741,2.627,continued,,,,,
72,2.0,"['budget', 'tax', 'cut', 'donald', 'trump', 'spending', 'president', 'billion', 'american', 'proposal']",73,[5],"[['tax', 'cut', 'budget', 'debt', 'donald', 'trump', 'family', 'spending', 'fiscal', 'trillion']]",[0.98],[0.862],[1.236],0.862,1.236,continued,,,,,
72,3.0,"['medicaid', 'cut', 'care', 'health', 'republicans', 'snap', 'republican', 'million', 'food', 'people']",73,[1],"[['medicaid', 'cut', 'republicans', 'snap', 'health', 'million', 'republican', 'care', 'budget', 'people']]",[0.993],[0.837],[0.458],0.837,0.458,unclear,,,,,
72,4.0,"['jewish', 'israel', 'antisemitism', 'iran', 'hamas', 'hostage', 'terrorist', 'ally', 'must', 'gaza']",73,"[7, 15]","[['jewish', 'antisemitism', 'campus', 'college', 'student', 'university', 'columbia', 'edworkforcecmte', 'antisemitic', 'month'], ['iran', 'israel', 'gaza', 'hamas', 'nuclear', 'hostage', 'benjamin', 'terrorist', 'aid', 'sanction']]","[0.84, 0.881]","[0.382, 0.507]","[0.576, 0.948]",0.889,1.525,split,,,,,
72,5.0,"['prayer', 'god', 'pray', 'nation', 'national', 'faith', 'day', 'nationaldayofprayer', 'bless', 'may']",73,[],[],[],[],[],0.0,0.0,disappeared,,,,,
72,6.0,"['business', 'small', 'smallbusinessweek', 'economy', 'week', 'entrepreneur', 'owner', 'backbone', 'local', 'nationalsmallbusinessweek']",73,[2],"[['business', 'small', 'economy', 'smallbusinessweek', 'week', 'entrepreneur', 'owner', 'backbone', 'nationalsmallbusinessweek', 'community']]",[0.998],[0.988],[0.62],0.988,0.62,continued,,,,,
72,7.0,"['teacher', 'educator', 'appreciation', 'thank', 'student', 'happy', 'teacherappreciationweek', 'shape', 'day', 'generation']",73,[4],"[['teacher', 'educator', 'appreciation', 'teacherappreciationweek', 'thank', 'student', 'happy', 'day', 'shape', 'week']]",[0.998],[0.962],[0.664],0.962,0.664,continued,,,,,
72,8.0,"['day', 'chaos', 'first', 'donald', 'trump', 'administration', 'corruption', 'people', 'president', 'office']",73,[],[],[],[],[],0.0,0.0,disappeared,,,,,
72,9.0,"['hegseth', 'waltz', 'pete', 'mike', 'johnson', 'security', 'defense', 'nations', 'military', 'national']",73,[],[],[],[],[],0.0,0.0,disappeared,,,,,
72,10.0,"['worker', 'union', 'labor', 'wage', 'internationalworkersday', 'federal', 'fight', 'stand', 'fair', 'employee']",73,[22],"[['public', 'servant', 'service', 'recognition', 'publicservicerecognitionweek', 'worker', 'federal', 'week', 'employee', 'thank']]",[0.841],[0.602],[0.86],0.602,0.86,unclear,,,,,
72,11.0,"['art', 'competition', 'winner', 'congressional', 'year', 'piece', 'artist', 'congratulation', 'capitol', 'artwork']",73,[12],"[['art', 'competition', 'congressional', 'winner', 'year', 'congratulation', 'display', 'piece', 'artist', 'high']]",[0.986],[0.883],[0.911],0.883,0.911,continued,,,,,
72,12.0,"['military', 'month', 'honor', 'sacrifice', 'serve', 'service', 'appreciation', 'veteran', 'man', 'woman']",73,[35],"[['veteran', 'month', 'service', 'honor', 'military', 'sacrifice', 'appreciation', 'serve', 'nation', 'militaryappreciationmonth']]",[0.98],[0.879],[2.057],0.879,2.057,continued,,,,,
72,13.0,"['school', 'student', 'great', 'community', 'team', 'attend', 'event', 'meet', 'annual', 'honor']",73,[20],"[['community', 'student', 'great', 'school', 'team', 'thank', 'enjoy', 'event', 'dc', 'az']]",[0.979],[0.899],[1.059],0.899,1.059,continued,,,,,
72,14.0,"['farm', 'farmer', 'insurance', 'texas', 'agriculture', 'rancher', 'producer', 'meet', 'discuss', 'ag']",73,[19],"[['farmer', 'farm', 'agriculture', 'usda', 'producer', 'director', 'rural', 'ag', 'secrollin', 'state']]",[0.971],[0.698],[0.786],0.698,0.786,continued,,,,,
72,15.0,"['health', 'mental', 'research', 'funding', 'institutes', 'school', 'cut', 'cancer', 'grant', 'of']",73,[13],"[['mental', 'health', 'awareness', 'gun', 'violence', 'suicide', 'crisis', 'community', 'lifeline', 'prevention']]",[0.884],[0.478],[0.45],0.478,0.45,unclear,,,,,
72,17.0,"['nurse', 'care', 'nationalnursesday', 'compassion', 'thank', 'day', 'dedication', 'every', 'national', 'healthy']",73,[10],"[['nurse', 'care', 'nationalnursesweek', 'thank', 'compassion', 'day', 'nationalnursesday', 'national', 'dedication', 'patient']]",[0.996],[0.914],[0.634],0.914,0.634,continued,,,,,
72,18.0,"['ukraine', 'vladimir', 'mineral', 'peace', 'putin', 'russia', 'agreement', 'deal', 'partnership', 'war']",73,[34],"[['ukraine', 'vladimir', 'russia', 'putin', 'nato', 'mineral', 'russian', 'ukrainian', 'war', 'peace']]",[0.935],[0.747],[1.259],0.747,1.259,continued,,,,,
72,19.0,"['aanhpi', 'asian', 'pacific', 'islander', 'month', 'heritage', 'native', 'hawaiian', 'contribution', 'celebrate']",73,[],[],[],[],[],0.0,0.0,disappeared,,,,,
72,21.0,"['preside', 'agree', 'good', 'jamiebonkiewicz', 'wear', 'speaker', 'say', 'boxman', 'tempore', 'danrich']",73,[33],"[['agree', 'lol', 'exactly', 'true', 'good', 'spot', 'soon', 'look', 'let', 'xx']]",[0.952],[0.662],[0.964],0.662,0.964,continued,,,,,
72,22.0,"['china', 'communist', 'chinese', 'taiwan', 'party', 'states', 'america', 'united', 'global', 'pacific']",73,[8],"[['chinese', 'communist', 'china', 'party', 'influence', 'confucius', 'university', 'taiwan', 'ai', 'foreign']]",[0.958],[0.931],[0.482],0.931,0.482,unclear,,,,,
72,23.0,"['real', 'passport', 'may', 'license', 'fly', 'start', 'form', 'domestic', 'flight', 'deadline']",73,[24],"[['real', 'passport', 'license', 'start', 'fly', 'may', 'driver', 'domestic', 'flight', 'compliant']]",[0.989],[0.914],[0.753],0.914,0.753,continued,,,,,
72,24.0,"['emergency', 'hurricane', 'wildfire', 'weather', 'season', 'management', 'disaster', 'preparedness', 'agency', 'fire']",73,[18],"[['emergency', 'management', 'agency', 'hurricane', 'federal', 'disaster', 'season', 'wildfire', 'fire', 'preparedness']]",[0.978],[0.971],[0.606],0.971,0.606,continued,,,,,
72,25.0,"['social', 'security', 'bisignano', 'frank', 'benefit', 'doge', 'vote', 'senior', 'ssa', 'elon']",73,[31],"[['social', 'security', 'bisignano', 'frank', 'benefit', 'ssa', 'commissioner', 'vote', 'doge', 'earn']]",[0.995],[0.985],[1.158],0.985,1.158,continued,,,,,
72,26.0,"['pbs', 'npr', 'public', 'medium', 'attack', 'broadcasting', 'donald', 'order', 'press', 'trump']",73,[],[],[],[],[],0.0,0.0,disappeared,,,,,
72,27.0,"['veteran', 'va', 'care', 'veterans', 'benefit', 'foreclosure', 'health', 'act', 'vet', 'secvetaffair']",73,[11],"[['veteran', 'va', 'care', 'act', 'bill', 'veterans', 'pass', 'secvetaffair', 'access', 'deserve']]",[0.979],[0.919],[0.452],0.919,0.452,unclear,,,,,
72,28.0,"['fentanyl', 'drug', 'cartel', 'large', 'agpambondi', 'deadly', 'seizure', 'bust', 'flow', 'wire']",73,[],[],[],[],[],0.0,0.0,disappeared,,,,,
72,29.0,"['office', 'help', 'federal', 'agency', 'team', 'hour', 'need', 'social', 'mobile', 'casework']",73,[29],"[['office', 'help', 'team', 'agency', 'federal', 'hour', 'mobile', 'social', 'need', 'pm']]",[0.988],[0.893],[0.862],0.893,0.862,continued,,,,,
72,30.0,"['tune', 'watch', 'live', 'si', 'full', 'youtu', 'youtube', 'join', 'remark', 'newsmax']",73,[32],"[['tune', 'live', 'join', 'youtube', 'minute', 'broadcast', 'watch', 'et', 'fm', 'pm']]",[0.949],[0.8],[0.786],0.8,0.786,continued,,,,,
72,31.0,"['vietnam', 'vietnamese', 'saigon', 'war', 'fall', 'anniversary', 'honor', 'april', 'black', 'th']",73,[35],"[['veteran', 'month', 'service', 'honor', 'military', 'sacrifice', 'appreciation', 'serve', 'nation', 'militaryappreciationmonth']]",[0.756],[0.4],[0.415],0.4,0.415,unclear,,,,,
72,,,73,,,,"[0.727, 0.864]","[0.465, 0.452]",1.591,0.916,merge,"[16, 20]","[['california', 'vehicle', 'mandate', 'biden', 'joe', 'standard', 'emission', 'vote', 'air', 'ev'], ['energy', 'power', 'nuclear', 'coal', 'grid', 'biofuel', 'wind', 'renewable', 'american', 'dominance']]",6.0,"['energy', 'natural', 'power', 'oil', 'clean', 'utm', 'gas', 'resource', 'land', 'grid']","[0.786, 0.935]"
73,0.0,"['illegal', 'law', 'investigation', 'border', 'donald', 'trump', 'bureau', 'criminal', 'immigration', 'of']",74,[0],"[['illegal', 'border', 'donald', 'trump', 'law', 'ice', 'investigation', 'bureau', 'criminal', 'of']]",[0.995],[0.796],[0.758],0.796,0.758,continued,,,,,
73,1.0,"['medicaid', 'cut', 'republicans', 'snap', 'health', 'million', 'republican', 'care', 'budget', 'people']",74,[1],"[['medicaid', 'cut', 'republicans', 'health', 'million', 'care', 'republican', 'snap', 'budget', 'people']]",[0.999],[0.904],[0.731],0.904,0.731,continued,,,,,
73,2.0,"['business', 'small', 'economy', 'smallbusinessweek', 'week', 'entrepreneur', 'owner', 'backbone', 'nationalsmallbusinessweek', 'community']",74,[9],"[['business', 'small', 'smallbusinessweek', 'entrepreneur', 'economy', 'week', 'nationalsmallbusinessweek', 'owner', 'community', 'backbone']]",[0.997],[0.932],[1.283],0.932,1.283,continued,,,,,
73,3.0,"['pope', 'leo', 'xiv', 'catholic', 'church', 'first', 'american', 'world', 'god', 'pray']",74,[5],"[['pope', 'leo', 'xiv', 'catholic', 'church', 'first', 'american', 'world', 'may', 'god']]",[1.0],[0.943],[0.946],0.943,0.946,continued,,,,,
73,4.0,"['teacher', 'educator', 'appreciation', 'teacherappreciationweek', 'thank', 'student', 'happy', 'day', 'shape', 'week']",74,[8],"[['teacher', 'educator', 'appreciation', 'teacherappreciationweek', 'student', 'thank', 'shape', 'generation', 'future', 'happy']]",[0.999],[0.948],[1.073],0.948,1.073,continued,,,,,
73,7.0,"['jewish', 'antisemitism', 'campus', 'college', 'student', 'university', 'columbia', 'edworkforcecmte', 'antisemitic', 'month']",74,[14],"[['antisemitism', 'jewish', 'campus', 'college', 'university', 'student', 'columbia', 'contribution', 'month', 'antisemitic']]",[0.992],[0.938],[0.971],0.938,0.971,continued,,,,,
73,8.0,"['chinese', 'communist', 'china', 'party', 'influence', 'confucius', 'university', 'taiwan', 'ai', 'foreign']",74,[31],"[['chinese', 'communist', 'party', 'confucius', 'university', 'influence', 'institutes', 'pass', 'entity', 'dhs']]",[0.925],[0.705],[1.75],0.705,1.75,continued,,,,,
73,9.0,"['gulf', 'rename', 'mexico', 'america', 'vote', 'codify', 'house', 'executive', 'bill', 'name']",74,[16],"[['gulf', 'rename', 'mexico', 'america', 'vote', 'house', 'codify', 'bill', 'name', 'republicans']]",[0.999],[0.869],[0.881],0.869,0.881,continued,,,,,
73,10.0,"['nurse', 'care', 'nationalnursesweek', 'thank', 'compassion', 'day', 'nationalnursesday', 'national', 'dedication', 'patient']",74,[15],"[['nurse', 'care', 'nationalnursesweek', 'compassion', 'thank', 'patient', 'nationalnursesday', 'dedication', 'national', 'day']]",[0.999],[0.925],[0.899],0.925,0.899,continued,,,,,
73,11.0,"['veteran', 'va', 'care', 'act', 'bill', 'veterans', 'pass', 'secvetaffair', 'access', 'deserve']",74,[22],"[['veteran', 'va', 'care', 'act', 'cancer', 'bill', 'benefit', 'deserve', 'veterans', 'pass']]",[0.995],[0.889],[1.0],0.889,1.0,continued,,,,,
73,12.0,"['art', 'competition', 'congressional', 'winner', 'year', 'congratulation', 'display', 'piece', 'artist', 'high']",74,[6],"[['student', 'art', 'competition', 'academy', 'winner', 'congressional', 'congratulation', 'school', 'year', 'capitol']]",[0.912],[0.927],[0.444],0.927,0.444,unclear,,,,,
73,13.0,"['mental', 'health', 'awareness', 'gun', 'violence', 'suicide', 'crisis', 'community', 'lifeline', 'prevention']",74,[32],"[['mental', 'health', 'awareness', 'month', 'crisis', 'stigma', 'suicide', 'lifeline', 'text', 'mhcaucus']]",[0.932],[0.608],[1.304],0.608,1.304,continued,,,,,
73,14.0,"['victory', 'europe', 'freedom', 'sacrifice', 'honor', 'wwii', 'today', 'world', 'war', 'tyranny']",74,[20],"[['victory', 'europe', 'freedom', 'sacrifice', 'honor', 'wwii', 'war', 'today', 'world', 'tyranny']]",[0.997],[0.905],[0.882],0.905,0.882,continued,,,,,
73,15.0,"['iran', 'israel', 'gaza', 'hamas', 'nuclear', 'hostage', 'benjamin', 'terrorist', 'aid', 'sanction']",74,[],[],[],[],[],0.0,0.0,disappeared,,,,,
73,16.0,"['crypto', 'genius', 'corruption', 'digital', 'asset', 'stablecoin', 'donald', 'coin', 'trump', 'act']",74,[12],"[['crypto', 'corruption', 'donald', 'trump', 'foreign', 'gift', 'qatar', 'accept', 'asset', 'genius']]",[0.952],[0.752],[0.491],0.752,0.491,unclear,,,,,
73,17.0,"['tariff', 'price', 'donald', 'trump', 'business', 'trade', 'port', 'economy', 'cost', 'chaotic']",74,[13],"[['tariff', 'donald', 'price', 'trump', 'business', 'small', 'cost', 'economy', 'trade', 'port']]",[0.992],[0.964],[0.726],0.964,0.726,continued,,,,,
73,18.0,"['emergency', 'management', 'agency', 'hurricane', 'federal', 'disaster', 'season', 'wildfire', 'fire', 'preparedness']",74,[17],"[['emergency', 'management', 'agency', 'fire', 'federal', 'hurricane', 'firefighter', 'disaster', 'wildfire', 'preparedness']]",[0.982],[0.954],[0.782],0.954,0.782,continued,,,,,
73,19.0,"['farmer', 'farm', 'agriculture', 'usda', 'producer', 'director', 'rural', 'ag', 'secrollin', 'state']",74,[7],"[['farmer', 'farm', 'great', 'land', 'agriculture', 'work', 'meet', 'producer', 'discuss', 'state']]",[0.947],[0.932],[0.4],0.932,0.4,unclear,,,,,
73,20.0,"['community', 'student', 'great', 'school', 'team', 'thank', 'enjoy', 'event', 'dc', 'az']",74,[],[],[],[],[],0.0,0.0,disappeared,,,,,
73,21.0,"['woman', 'man', 'sport', 'dogecommittee', 'lehfeldt', 'usa', 'damien', 'fencing', 'gopoversight', 'repmtg']",74,[25],"[['woman', 'sport', 'dogecommittee', 'man', 'lehfeldt', 'usa', 'damien', 'fencing', 'gopoversight', 'repmtg']]",[0.979],[0.768],[0.948],0.768,0.948,continued,,,,,
73,22.0,"['public', 'servant', 'service', 'recognition', 'publicservicerecognitionweek', 'worker', 'federal', 'week', 'employee', 'thank']",74,[23],"[['public', 'service', 'servant', 'worker', 'recognition', 'publicservicerecognitionweek', 'federal', 'week', 'civil', 'employee']]",[0.994],[0.935],[0.791],0.935,0.791,continued,,,,,
73,23.0,"['trade', 'deal', 'uk', 'president', 'market', 'historic', 'potus', 'america', 'kingdom', 'fair']",74,[21],"[['trade', 'deal', 'uk', 'historic', 'president', 'fair', 'potus', 'agreement', 'market', 'america']]",[0.997],[0.967],[0.744],0.967,0.744,continued,,,,,
73,24.0,"['real', 'passport', 'license', 'start', 'fly', 'may', 'driver', 'domestic', 'flight', 'compliant']",74,[26],"[['real', 'passport', 'license', 'travel', 'fly', 'start', 'may', 'tsa', 'driver', 'dmv']]",[0.994],[0.965],[1.093],0.965,1.093,continued,,,,,
73,25.0,"['child', 'mom', 'mother', 'family', 'parent', 'care', 'momsequalpayday', 'support', 'pay', 'act']",74,[18],"[['child', 'mom', 'care', 'family', 'parent', 'mother', 'pay', 'act', 'parenthood', 'momsequalpayday']]",[0.985],[0.864],[0.534],0.864,0.534,continued,,,,,
73,26.0,"['traffic', 'air', 'airport', 'newark', 'controller', 'faa', 'safety', 'delay', 'aviation', 'flight']",74,[27],"[['newark', 'traffic', 'air', 'controller', 'airport', 'faa', 'safety', 'delay', 'aviation', 'flight']]",[0.992],[0.935],[0.973],0.935,0.973,continued,,,,,
73,27.0,"['spouse', 'military', 'sacrifice', 'strength', 'appreciation', 'militaryspouseappreciationday', 'thank', 'support', 'wife', 'service']",74,[28],"[['spouse', 'military', 'sacrifice', 'strength', 'appreciation', 'militaryspouseappreciationday', 'support', 'thank', 'service', 'member']]",[0.998],[0.944],[0.905],0.944,0.905,continued,,,,,
73,28.0,"['hospital', 'care', 'patient', 'healthcare', 'discuss', 'health', 'meeting', 'meet', 'iowa', 'anesthesiologist']",74,[24],"[['care', 'cancer', 'patient', 'breast', 'hospital', 'discuss', 'healthcare', 'health', 'access', 'meet']]",[0.979],[0.924],[0.61],0.924,0.61,continued,,,,,
73,29.0,"['office', 'help', 'team', 'agency', 'federal', 'hour', 'mobile', 'social', 'need', 'pm']",74,[30],"[['office', 'team', 'help', 'agency', 'hour', 'federal', 'mobile', 'constituent', 'casework', 'need']]",[0.988],[0.966],[0.918],0.966,0.918,continued,,,,,
73,30.0,"['hayden', 'dr', 'carla', 'librarian', 'library', 'congress', 'fire', 'donald', 'history', 'trump']",74,[29],"[['hayden', 'dr', 'librarian', 'carla', 'congress', 'library', 'fire', 'history', 'donald', 'trump']]",[0.996],[0.983],[0.803],0.983,0.803,continued,,,,,
73,31.0,"['social', 'security', 'bisignano', 'frank', 'benefit', 'ssa', 'commissioner', 'vote', 'doge', 'earn']",74,[],[],[],[],[],0.0,0.0,disappeared,,,,,
73,32.0,"['tune', 'live', 'join', 'youtube', 'minute', 'broadcast', 'watch', 'et', 'fm', 'pm']",74,[19],"[['tune', 'live', 'join', 'fm', 'watch', 'fox', 'podcast', 'chesschick', 'pm', 'broadcast']]",[0.92],[0.946],[0.431],0.946,0.431,unclear,,,,,
73,33.0,"['agree', 'lol', 'exactly', 'true', 'good', 'spot', 'soon', 'look', 'let', 'xx']",74,[],[],[],[],[],0.0,0.0,disappeared,,,,,
73,34.0,"['ukraine', 'vladimir', 'russia', 'putin', 'nato', 'mineral', 'russian', 'ukrainian', 'war', 'peace']",74,[],[],[],[],[],0.0,0.0,disappeared,,,,,
73,35.0,"['veteran', 'month', 'service', 'honor', 'military', 'sacrifice', 'appreciation', 'serve', 'nation', 'militaryappreciationmonth']",74,[28],"[['spouse', 'military', 'sacrifice', 'strength', 'appreciation', 'militaryspouseappreciationday', 'support', 'thank', 'service', 'member']]",[0.794],[0.434],[0.311],0.434,0.311,disappeared,,,,,
73,36.0,"['water', 'land', 'lake', 'river', 'conservation', 'project', 'protect', 'public', 'great', 'infrastructure']",74,[],[],[],[],[],0.0,0.0,disappeared,,,,,
73,,,74,,,,"[0.684, 0.748]","[0.403, 0.322]",1.432,0.725,merge,"[5, 6]","[['tax', 'cut', 'budget', 'debt', 'donald', 'trump', 'family', 'spending', 'fiscal', 'trillion'], ['energy', 'natural', 'power', 'oil', 'clean', 'utm', 'gas', 'resource', 'land', 'grid']]",3.0,"['energy', 'tax', 'bill', 'reconciliation', 'american', 'debt', 'cut', 'big', 'clean', 'beautiful']","[0.918, 0.929]"
74,0.0,"['illegal', 'border', 'donald', 'trump', 'law', 'ice', 'investigation', 'bureau', 'criminal', 'of']",75,[],[],[],[],[],0.0,0.0,disappeared,,,,,
